company,period,metric,value
cloudcrm_inc,2025-01,rd,1246339.1130285414
cloudcrm_inc,2025-01,ga,1262494.2783600786
cloudcrm_inc,2025-01,ebitda,-624240.740449775
cloudcrm_inc,2025-01,net_income,-646115.740449775
cloudcrm_inc,2025-01,cash,0.0
cloudcrm_inc,2025-01,accounts_receivable,7235848.071712373
cloudcrm_inc,2025-01,inventory,0.0
cloudcrm_inc,2025-01,accounts_payable,2625708.3073522365
cloudcrm_inc,2025-01,debt,5250000.0
cloudcrm_inc,2025-01,equity,-639860.2356398636
cloudcrm_inc,2025-01,operating_cash_flow,-572021.7717242205
cloudcrm_inc,2025-01,investing_cash_flow,-194286.72878986446
cloudcrm_inc,2025-01,financing_cash_flow,32652.14701672278
cloudcrm_inc,2025-01,net_cash_flow,-733656.3534973621
cloudcrm_inc,2025-01,total_assets,7235848.071712373
cloudcrm_inc,2025-01,total_liabilities_and_equity,7235848.071712373
cloudcrm_inc,2025-02,revenue,6205099.225704677
cloudcrm_inc,2025-02,cogs,1694076.1764729694
cloudcrm_inc,2025-02,gross_profit,4511023.049231708
cloudcrm_inc,2025-02,sales_marketing,2458229.9266357906
cloudcrm_inc,2025-02,rd,1451454.9345958263
cloudcrm_inc,2025-02,ga,1218593.0254250607
cloudcrm_inc,2025-02,ebitda,-617254.8374249693
cloudcrm_inc,2025-02,net_income,-639129.8374249693
cloudcrm_inc,2025-02,cash,0.0
cloudcrm_inc,2025-02,accounts_receivable,7239282.42998879
cloudcrm_inc,2025-02,inventory,0.0
cloudcrm_inc,2025-02,accounts_payable,2541114.264709454
cloudcrm_inc,2025-02,debt,5250000.0
cloudcrm_inc,2025-02,equity,-551831.8347206637
cloudcrm_inc,2025-02,operating_cash_flow,-456704.61194395745
cloudcrm_inc,2025-02,investing_cash_flow,-125545.42666744448
cloudcrm_inc,2025-02,financing_cash_flow,19075.206395939844
cloudcrm_inc,2025-02,net_cash_flow,-563174.8322154621
cloudcrm_inc,2025-02,total_assets,7239282.42998879
cloudcrm_inc,2025-02,total_liabilities_and_equity,7239282.42998879
cloudcrm_inc,2025-03,revenue,6265732.489137704
cloudcrm_inc,2025-03,cogs,1718700.2919521304
cloudcrm_inc,2025-03,gross_profit,4547032.197185573
cloudcrm_inc,2025-03,sales_marketing,2724800.2590645137
cloudcrm_inc,2025-03,rd,1387945.6612004745
cloudcrm_inc,2025-03,ga,1247618.0889815073
cloudcrm_inc,2025-03,ebitda,-813331.8120609224
cloudcrm_inc,2025-03,net_income,-835206.8120609224
cloudcrm_inc,2025-03,cash,0.0
cloudcrm_inc,2025-03,accounts_receivable,7310021.237327321
cloudcrm_inc,2025-03,inventory,0.0
cloudcrm_inc,2025-03,accounts_payable,2578050.4379281956
cloudcrm_inc,2025-03,debt,5250000.0
cloudcrm_inc,2025-03,equity,-518029.20060087414
cloudcrm_inc,2025-03,operating_cash_flow,-629473.195210283
cloudcrm_inc,2025-03,investing_cash_flow,-178982.34853457604
cloudcrm_inc,2025-03,financing_cash_flow,-30654.27312537332
cloudcrm_inc,2025-03,net_cash_flow,-839109.8168702323
cloudcrm_inc,2025-03,total_assets,7310021.237327321
cloudcrm_inc,2025-03,total_liabilities_and_equity,7310021.237327321
cloudcrm_inc,2025-04,revenue,6635227.258320938
cloudcrm_inc,2025-04,cogs,1885340.4773649026
cloudcrm_inc,2025-04,gross_profit,4749886.7809560355
cloudcrm_inc,2025-04,sales_marketing,2952432.5501279696
cloudcrm_inc,2025-04,rd,1532428.3258006831
cloudcrm_inc,2025-04,ga,1323441.0206362207
cloudcrm_inc,2025-04,ebitda,-1058415.1156088375
cloudcrm_inc,2025-04,net_income,-1080290.1156088375
cloudcrm_inc,2025-04,cash,0.0
cloudcrm_inc,2025-04,accounts_receivable,7741098.468041094
cloudcrm_inc,2025-04,inventory,0.0
cloudcrm_inc,2025-04,accounts_payable,2828010.716047354
cloudcrm_inc,2025-04,debt,5250000.0
cloudcrm_inc,2025-04,equity,-336912.24800626
cloudcrm_inc,2025-04,operating_cash_flow,-885757.3029063169
cloudcrm_inc,2025-04,investing_cash_flow,-124863.20885162476
cloudcrm_inc,2025-04,financing_cash_flow,-15433.156309732754
cloudcrm_inc,2025-04,net_cash_flow,-1026053.6680676744
cloudcrm_inc,2025-04,total_assets,7741098.468041094
cloudcrm_inc,2025-04,total_liabilities_and_equity,7741098.468041094
cloudcrm_inc,2025-05,revenue,6878570.863942449
cloudcrm_inc,2025-05,cogs,1896415.2875212273
cloudcrm_inc,2025-05,gross_profit,4982155.576421222
cloudcrm_inc,2025-05,sales_marketing,3283149.1335209957
cloudcrm_inc,2025-05,rd,1400379.7888441319
cloudcrm_inc,2025-05,ga,1468731.664854083
cloudcrm_inc,2025-05,ebitda,-1170105.0107979886
cloudcrm_inc,2025-05,net_income,-1191980.0107979886
cloudcrm_inc,2025-05,cash,0.0
cloudcrm_inc,2025-05,accounts_receivable,8024999.341266191
cloudcrm_inc,2025-05,inventory,0.0
cloudcrm_inc,2025-05,accounts_payable,2844622.931281841
cloudcrm_inc,2025-05,debt,5250000.0
cloudcrm_inc,2025-05,equity,-69623.59001565026
cloudcrm_inc,2025-05,operating_cash_flow,-992675.0833660248
cloudcrm_inc,2025-05,investing_cash_flow,-186212.6557265609
cloudcrm_inc,2025-05,financing_cash_flow,307.6608622724098
cloudcrm_inc,2025-05,net_cash_flow,-1178580.0782303133
cloudcrm_inc,2025-05,total_assets,8024999.341266191
cloudcrm_inc,2025-05,total_liabilities_and_equity,8024999.341266191
cloudcrm_inc,2025-06,revenue,7203162.283588739
cloudcrm_inc,2025-06,cogs,2015979.982141453
cloudcrm_inc,2025-06,gross_profit,5187182.301447286
cloudcrm_inc,2025-06,sales_marketing,2877838.3603479257
cloudcrm_inc,2025-06,rd,1608805.6007470076
cloudcrm_inc,2025-06,ga,1273852.8988586832
cloudcrm_inc,2025-06,ebitda,-573314.5585063305
cloudcrm_inc,2025-06,net_income,-595189.5585063305
cloudcrm_inc,2025-06,cash,0.0
cloudcrm_inc,2025-06,accounts_receivable,8403689.33085353
cloudcrm_inc,2025-06,inventory,0.0
cloudcrm_inc,2025-06,accounts_payable,3023969.9732121797
cloudcrm_inc,2025-06,debt,5250000.0
cloudcrm_inc,2025-06,equity,129719.35764134955
cloudcrm_inc,2025-06,operating_cash_flow,-431006.9272544988
cloudcrm_inc,2025-06,investing_cash_flow,-173145.49255854386
cloudcrm_inc,2025-06,financing_cash_flow,-37670.42073584429
cloudcrm_inc,2025-06,net_cash_flow,-641822.840548887
cloudcrm_inc,2025-06,total_assets,8403689.33085353
cloudcrm_inc,2025-06,total_liabilities_and_equity,8403689.33085353
cloudcrm_inc,2025-07,revenue,7568009.222381562
cloudcrm_inc,2025-07,cogs,2176756.2213054136
cloudcrm_inc,2025-07,gross_profit,5391253.001076149
cloudcrm_inc,2025-07,sales_marketing,3568213.7187466775
cloudcrm_inc,2025-07,rd,1530323.5274653595
cloudcrm_inc,2025-07,ga,1217900.024567287
cloudcrm_inc,2025-07,ebitda,-925184.2697031759
cloudcrm_inc,2025-07,net_income,-947059.2697031759
cloudcrm_inc,2025-07,cash,0.0
cloudcrm_inc,2025-07,accounts_receivable,8829344.092778489
cloudcrm_inc,2025-07,inventory,0.0
cloudcrm_inc,2025-07,accounts_payable,3265134.3319581207
cloudcrm_inc,2025-07,debt,5250000.0
cloudcrm_inc,2025-07,equity,314209.7608203683
cloudcrm_inc,2025-07,operating_cash_flow,-847223.1838722503
cloudcrm_inc,2025-07,investing_cash_flow,-154132.77964443166
cloudcrm_inc,2025-07,financing_cash_flow,54443.06222176145
cloudcrm_inc,2025-07,net_cash_flow,-946912.9012949205
cloudcrm_inc,2025-07,total_assets,8829344.092778489
cloudcrm_inc,2025-07,total_liabilities_and_equity,8829344.092778489
cloudcrm_inc,2025-08,revenue,7898969.116047941
cloudcrm_inc,2025-08,cogs,2258556.6537051043
cloudcrm_inc,2025-08,gross_profit,5640412.462342837
cloudcrm_inc,2025-08,sales_marketing,3234192.5345694367
cloudcrm_inc,2025-08,rd,1604326.9447818385
cloudcrm_inc,2025-08,ga,1667221.1954785204
cloudcrm_inc,2025-08,ebitda,-865328.2124869581
cloudcrm_inc,2025-08,net_income,-887203.2124869581
cloudcrm_inc,2025-08,cash,0.0
cloudcrm_inc,2025-08,accounts_receivable,9215463.968722597
cloudcrm_inc,2025-08,inventory,0.0
cloudcrm_inc,2025-08,accounts_payable,3387834.9805576564
cloudcrm_inc,2025-08,debt,5250000.0
cloudcrm_inc,2025-08,equity,577628.9881649404
cloudcrm_inc,2025-08,operating_cash_flow,-689716.2041256282
cloudcrm_inc,2025-08,investing_cash_flow,-131497.28200169976
cloudcrm_inc,2025-08,financing_cash_flow,6626.813953474187
cloudcrm_inc,2025-08,net_cash_flow,-814586.6721738538
cloudcrm_inc,2025-08,total_assets,9215463.968722597
cloudcrm_inc,2025-08,total_liabilities_and_equity,9215463.968722597
cloudcrm_inc,2025-09,revenue,8211415.625202158
cloudcrm_inc,2025-09,cogs,2326239.034931695
cloudcrm_inc,2025-09,gross_profit,5885176.590270462
cloudcrm_inc,2025-09,sales_marketing,3588438.8575161034
cloudcrm_inc,2025-09,rd,1525932.2072974872
cloudcrm_inc,2025-09,ga,1616831.2970881339
cloudcrm_inc,2025-09,ebitda,-846025.7716312623
cloudcrm_inc,2025-09,net_income,-867900.7716312623
cloudcrm_inc,2025-09,cash,0.0
cloudcrm_inc,2025-09,accounts_receivable,9579984.896069184
cloudcrm_inc,2025-09,inventory,0.0
cloudcrm_inc,2025-09,accounts_payable,3489358.5523975426
cloudcrm_inc,2025-09,debt,5250000.0
cloudcrm_inc,2025-09,equity,840626.3436716413
cloudcrm_inc,2025-09,operating_cash_flow,-790193.3863584341
cloudcrm_inc,2025-09,investing_cash_flow,-128924.01799986252
cloudcrm_inc,2025-09,financing_cash_flow,2138.4594424359516
cloudcrm_inc,2025-09,net_cash_flow,-916978.9449158607
cloudcrm_inc,2025-09,total_assets,9579984.896069184
cloudcrm_inc,2025-09,total_liabilities_and_equity,9579984.896069184
cloudcrm_inc,2025-10,revenue,8514639.027815621
cloudcrm_inc,2025-10,cogs,2418539.8999943472
cloudcrm_inc,2025-10,gross_profit,6096099.127821274
cloudcrm_inc,2025-10,sales_marketing,3829046.5736979493
cloudcrm_inc,2025-10,rd,1891518.9288829686
cloudcrm_inc,2025-10,ga,1545998.487630305
cloudcrm_inc,2025-10,ebitda,-1170464.8623899492
cloudcrm_inc,2025-10,net_income,-1192339.8623899492
cloudcrm_inc,2025-10,cash,0.0
cloudcrm_inc,2025-10,accounts_receivable,9933745.532451559
cloudcrm_inc,2025-10,inventory,0.0
cloudcrm_inc,2025-10,accounts_payable,3627809.849991521
cloudcrm_inc,2025-10,debt,5250000.0
cloudcrm_inc,2025-10,equity,1055935.682460038
cloudcrm_inc,2025-10,operating_cash_flow,-919582.8696044349
cloudcrm_inc,2025-10,investing_cash_flow,-187485.7677710366
cloudcrm_inc,2025-10,financing_cash_flow,36179.896045904425
cloudcrm_inc,2025-10,net_cash_flow,-1070888.7413295673
cloudcrm_inc,2025-10,total_assets,9933745.532451559
cloudcrm_inc,2025-10,total_liabilities_and_equity,9933745.532451559
cloudcrm_inc,2025-11,revenue,8775382.158570435
cloudcrm_inc,2025-11,cogs,2518029.579771033
cloudcrm_inc,2025-11,gross_profit,6257352.578799402
cloudcrm_inc,2025-11,sales_marketing,3783367.7166452534
cloudcrm_inc,2025-11,rd,1843628.6172205026
cloudcrm_inc,2025-11,ga,1824381.8616179393
cloudcrm_inc,2025-11,ebitda,-1194025.6166842934
cloudcrm_inc,2025-11,net_income,-1215900.6166842934
cloudcrm_inc,2025-11,cash,0.0
cloudcrm_inc,2025-11,accounts_receivable,10237945.851665508
cloudcrm_inc,2025-11,inventory,0.0
cloudcrm_inc,2025-11,accounts_payable,3777044.3696565498
cloudcrm_inc,2025-11,debt,5250000.0
cloudcrm_inc,2025-11,equity,1210901.4820089582
cloudcrm_inc,2025-11,operating_cash_flow,-1023337.1557429439
cloudcrm_inc,2025-11,investing_cash_flow,-178088.76842671572
cloudcrm_inc,2025-11,financing_cash_flow,34509.14476754512
cloudcrm_inc,2025-11,net_cash_flow,-1166916.7794021145
cloudcrm_inc,2025-11,total_assets,10237945.851665508
cloudcrm_inc,2025-11,total_liabilities_and_equity,10237945.851665508
cloudcrm_inc,2025-12,revenue,9334173.193942785
cloudcrm_inc,2025-12,cogs,2588163.849065331
cloudcrm_inc,2025-12,gross_profit,6746009.344877454
cloudcrm_inc,2025-12,sales_marketing,3897561.4465616234
cloudcrm_inc,2025-12,rd,1732785.7971243442
cloudcrm_inc,2025-12,ga,1817333.7304714022
cloudcrm_inc,2025-12,ebitda,-701671.6292799152
cloudcrm_inc,2025-12,net_income,-723546.6292799152
cloudcrm_inc,2025-12,cash,0.0
cloudcrm_inc,2025-12,accounts_receivable,10889868.726266583
cloudcrm_inc,2025-12,inventory,0.0
cloudcrm_inc,2025-12,accounts_payable,3882245.773597996
cloudcrm_inc,2025-12,debt,5250000.0
cloudcrm_inc,2025-12,equity,1757622.9526685872
cloudcrm_inc,2025-12,operating_cash_flow,-531252.1900222804
cloudcrm_inc,2025-12,investing_cash_flow,-157406.49325325692
cloudcrm_inc,2025-12,financing_cash_flow,4975.207382550605
cloudcrm_inc,2025-12,net_cash_flow,-683683.4758929868
cloudcrm_inc,2025-12,total_assets,10889868.726266583
cloudcrm_inc,2025-12,total_liabilities_and_equity,10889868.726266583
manufacturetech_co,2023-01,revenue,7470217.081293996
manufacturetech_co,2023-01,cogs,4882104.325652536
manufacturetech_co,2023-01,gross_profit,2588112.7556414604
manufacturetech_co,2023-01,sales_marketing,611287.9757882252
manufacturetech_co,2023-01,rd,0.0
manufacturetech_co,2023-01,ga,763761.6527823862
manufacturetech_co,2023-01,ebitda,1213063.127070849
manufacturetech_co,2023-01,net_income,880142.7870526374
manufacturetech_co,2023-01,cash,8043657.351312287
manufacturetech_co,2023-01,accounts_receivable,13695397.982372327
manufacturetech_co,2023-01,inventory,10577892.705580495
manufacturetech_co,2023-01,accounts_payable,7323156.488478804
manufacturetech_co,2023-01,debt,23750000.0
manufacturetech_co,2023-01,equity,1243791.550786307
manufacturetech_co,2023-01,operating_cash_flow,963966.7996410319
manufacturetech_co,2023-01,investing_cash_flow,-402211.94400184165
manufacturetech_co,2023-01,financing_cash_flow,-118097.50432690316
manufacturetech_co,2023-01,net_cash_flow,443657.35131228704
manufacturetech_co,2023-01,total_assets,32316948.03926511
manufacturetech_co,2023-01,total_liabilities_and_equity,32316948.03926511
manufacturetech_co,2023-02,revenue,7742327.351894236
manufacturetech_co,2023-02,cogs,5114037.539099882
manufacturetech_co,2023-02,gross_profit,2628289.812794354
manufacturetech_co,2023-02,sales_marketing,719643.6108097025
manufacturetech_co,2023-02,rd,0.0
manufacturetech_co,2023-02,ga,1063590.0532794953
manufacturetech_co,2023-02,ebitda,845056.148705156
manufacturetech_co,2023-02,net_income,589417.27414374
manufacturetech_co,2023-02,cash,8242591.100782778
manufacturetech_co,2023-02,accounts_receivable,14194266.8118061
manufacturetech_co,2023-02,inventory,11080414.668049745
manufacturetech_co,2023-02,accounts_payable,7671056.308649824
manufacturetech_co,2023-02,debt,23750000.0
manufacturetech_co,2023-02,equity,2096216.2719888007
manufacturetech_co,2023-02,operating_cash_flow,517945.8582514554
manufacturetech_co,2023-02,investing_cash_flow,-328941.075444211
manufacturetech_co,2023-02,financing_cash_flow,9928.966663246856
manufacturetech_co,2023-02,net_cash_flow,198933.74947049125
manufacturetech_co,2023-02,total_assets,33517272.580638625
manufacturetech_co,2023-02,total_liabilities_and_equity,33517272.580638625
manufacturetech_co,2023-03,revenue,7964485.000201407
manufacturetech_co,2023-03,cogs,5219603.027304318
manufacturetech_co,2023-03,gross_profit,2744881.972897089
manufacturetech_co,2023-03,sales_marketing,984135.412188735
manufacturetech_co,2023-03,rd,0.0
manufacturetech_co,2023-03,ga,1262778.054977823
manufacturetech_co,2023-03,ebitda,497968.5057305312
manufacturetech_co,2023-03,net_income,315218.0361937863
manufacturetech_co,2023-03,cash,8252289.660811506
manufacturetech_co,2023-03,accounts_receivable,14601555.833702577
manufacturetech_co,2023-03,inventory,11309139.892492687
manufacturetech_co,2023-03,accounts_payable,7829404.540956477
manufacturetech_co,2023-03,debt,23750000.0
manufacturetech_co,2023-03,equity,2583580.846050298
manufacturetech_co,2023-03,operating_cash_flow,309591.76067551767
manufacturetech_co,2023-03,investing_cash_flow,-393368.82899021264
manufacturetech_co,2023-03,financing_cash_flow,93475.62834342285
manufacturetech_co,2023-03,net_cash_flow,9698.56002872788
manufacturetech_co,2023-03,total_assets,34162985.387006775
manufacturetech_co,2023-03,total_liabilities_and_equity,34162985.387006775
manufacturetech_co,2023-04,revenue,7922501.02807669
manufacturetech_co,2023-04,cogs,5130769.207943983
manufacturetech_co,2023-04,gross_profit,2791731.8201327063
manufacturetech_co,2023-04,sales_marketing,671094.3279567319
manufacturetech_co,2023-04,rd,0.0
manufacturetech_co,2023-04,ga,804300.5802539573
manufacturetech_co,2023-04,ebitda,1316336.911922017
manufacturetech_co,2023-04,net_income,961729.0770850603
manufacturetech_co,2023-04,cash,8884280.49063651
manufacturetech_co,2023-04,accounts_receivable,14524585.218140597
manufacturetech_co,2023-04,inventory,11116666.617211964
manufacturetech_co,2023-04,accounts_payable,7696153.811915975
manufacturetech_co,2023-04,debt,23750000.0
manufacturetech_co,2023-04,equity,3079378.5140730925
manufacturetech_co,2023-04,operating_cash_flow,1085144.2765169821
manufacturetech_co,2023-04,investing_cash_flow,-515211.94528831565
manufacturetech_co,2023-04,financing_cash_flow,62058.49859633769
manufacturetech_co,2023-04,net_cash_flow,631990.8298250042
manufacturetech_co,2023-04,total_assets,34525532.32598907
manufacturetech_co,2023-04,total_liabilities_and_equity,34525532.32598907
manufacturetech_co,2023-05,revenue,8143856.44421061
manufacturetech_co,2023-05,cogs,5189741.566619698
manufacturetech_co,2023-05,gross_profit,2954114.8775909124
manufacturetech_co,2023-05,sales_marketing,727948.5646210593
manufacturetech_co,2023-05,rd,0.0
manufacturetech_co,2023-05,ga,936662.1787512018
manufacturetech_co,2023-05,ebitda,1289504.1342186513
manufacturetech_co,2023-05,net_income,940531.1826994013
manufacturetech_co,2023-05,cash,9400974.210567253
manufacturetech_co,2023-05,accounts_receivable,14930403.481052786
manufacturetech_co,2023-05,inventory,11244440.061009346
manufacturetech_co,2023-05,accounts_payable,7784612.349929547
manufacturetech_co,2023-05,debt,23750000.0
manufacturetech_co,2023-05,equity,4041205.4026998375
manufacturetech_co,2023-05,operating_cash_flow,952347.7489447256
manufacturetech_co,2023-05,investing_cash_flow,-486383.19830793154
manufacturetech_co,2023-05,financing_cash_flow,50729.16929394824
manufacturetech_co,2023-05,net_cash_flow,516693.7199307423
manufacturetech_co,2023-05,total_assets,35575817.752629384
manufacturetech_co,2023-05,total_liabilities_and_equity,35575817.752629384
manufacturetech_co,2023-06,revenue,8191343.000883599
manufacturetech_co,2023-06,cogs,5469685.29436545
manufacturetech_co,2023-06,gross_profit,2721657.706518149
manufacturetech_co,2023-06,sales_marketing,1017969.4447076562
manufacturetech_co,2023-06,rd,0.0
manufacturetech_co,2023-06,ga,1091588.5513714033
manufacturetech_co,2023-06,ebitda,612099.7104390897
manufacturetech_co,2023-06,net_income,405381.6879135475
manufacturetech_co,2023-06,cash,9314804.362895323
manufacturetech_co,2023-06,accounts_receivable,15017462.1682866
manufacturetech_co,2023-06,inventory,11850984.804458475
manufacturetech_co,2023-06,accounts_payable,8204527.941548174
manufacturetech_co,2023-06,debt,23750000.0
manufacturetech_co,2023-06,equity,4228723.394092226
manufacturetech_co,2023-06,operating_cash_flow,410037.0204793045
manufacturetech_co,2023-06,investing_cash_flow,-416321.68149326683
manufacturetech_co,2023-06,financing_cash_flow,-79885.1866579668
manufacturetech_co,2023-06,net_cash_flow,-86169.84767192915
manufacturetech_co,2023-06,total_assets,36183251.3356404
manufacturetech_co,2023-06,total_liabilities_and_equity,36183251.3356404
manufacturetech_co,2023-07,revenue,8376418.899418092
manufacturetech_co,2023-07,cogs,5528905.538902333
manufacturetech_co,2023-07,gross_profit,2847513.3605157593
manufacturetech_co,2023-07,sales_marketing,677347.4653646582
manufacturetech_co,2023-07,rd,0.0
manufacturetech_co,2023-07,ga,895978.273520659
manufacturetech_co,2023-07,ebitda,1274187.6216304423
manufacturetech_co,2023-07,net_income,928431.1377547162
manufacturetech_co,2023-07,cash,9909468.13345364
manufacturetech_co,2023-07,accounts_receivable,15356767.982266504
manufacturetech_co,2023-07,inventory,11979295.334288388
manufacturetech_co,2023-07,accounts_payable,8293358.3083534995
manufacturetech_co,2023-07,debt,23750000.0
manufacturetech_co,2023-07,equity,5202173.141655034
manufacturetech_co,2023-07,operating_cash_flow,808441.0095055854
manufacturetech_co,2023-07,investing_cash_flow,-326339.75721742207
manufacturetech_co,2023-07,financing_cash_flow,112562.51827015227
manufacturetech_co,2023-07,net_cash_flow,594663.7705583156
manufacturetech_co,2023-07,total_assets,37245531.450008534
manufacturetech_co,2023-07,total_liabilities_and_equity,37245531.450008534
manufacturetech_co,2023-08,revenue,8583383.112002807
manufacturetech_co,2023-08,cogs,5570553.661950702
manufacturetech_co,2023-08,gross_profit,3012829.450052105
manufacturetech_co,2023-08,sales_marketing,737055.533898751
manufacturetech_co,2023-08,rd,0.0
manufacturetech_co,2023-08,ga,1111521.9552044985
manufacturetech_co,2023-08,ebitda,1164251.9609488554
manufacturetech_co,2023-08,net_income,841581.9658162625
manufacturetech_co,2023-08,cash,10358693.981056746
manufacturetech_co,2023-08,accounts_receivable,15736202.372005146
manufacturetech_co,2023-08,inventory,12069532.93422652
manufacturetech_co,2023-08,accounts_payable,8355830.492926053
manufacturetech_co,2023-08,debt,23750000.0
manufacturetech_co,2023-08,equity,6058598.79436236
manufacturetech_co,2023-08,operating_cash_flow,827974.9361147108
manufacturetech_co,2023-08,investing_cash_flow,-357802.1107702953
manufacturetech_co,2023-08,financing_cash_flow,-20946.97774130854
